817,443,en,mitigate_risks
818,443,en,prepare_to_respond
819,444,en,recover
820,444,en,immediate
821,444,en,warning
822,444,en,anticipated
823,444,en,assess_and_plan
824,444,en,mitigate_risks
825,445,en,prepare_to_respond
826,445,en,recover
827,445,en,immediate
828,445,en,warning
829,445,en,anticipated
830,445,en,assess_and_plan
837,447,en,assess_and_plan
838,447,en,mitigate_risks
839,447,en,prepare_to_respond
840,447,en,recover
841,447,en,immediate
842,447,en,warning
843,448,en,anticipated
844,448,en,assess_and_plan
845,448,en,mitigate_risks
846,448,en,prepare_to_respond
847,448,en,recover
848,448,en,immediate
849,449,en,warning
850,449,en,anticipated
851,449,en,assess_and_plan
852,449,en,mitigate_risks
853,449,en,prepare_to_respond
854,449,en,recover
855,450,en,immediate
856,450,en,warning
857,450,en,anticipated
858,450,en,assess_and_plan
859,450,en,mitigate_risks
860,450,en,prepare_to_respond
861,451,en,recover
862,451,en,immediate
863,451,en,warning
864,451,en,anticipated
865,451,en,assess_and_plan
866,451,en,mitigate_risks
873,453,en,mitigate_risks
874,453,en,prepare_to_respond
875,453,en,recover
876,453,en,immediate
877,453,en,warning
878,454,en,anticipated
879,454,en,assess_and_plan
880,454,en,mitigate_risks
881,454,en,prepare_to_respond
882,454,en,recover
883,454,en,immediate
884,455,en,warning
885,455,en,anticipated
886,455,en,assess_and_plan
887,455,en,mitigate_risks
888,455,en,prepare_to_respond
889,455,en,recover
890,456,en,immediate
891,456,en,warning
892,456,en,anticipated
893,456,en,assess_and_plan
894,456,en,mitigate_risks
895,456,en,prepare_to_respond
896,457,en,recover
897,457,en,immediate
898,457,en,warning
899,457,en,anticipated
900,457,en,assess_and_plan
901,457,en,mitigate_risks
902,458,en,prepare_to_respond
903,458,en,recover
904,458,en,immediate
905,458,en,warning
906,458,en,anticipated
907,458,en,assess_and_plan
908,459,en,mitigate_risks
909,459,en,prepare_to_respond
910,459,en,recover
911,459,en,immediate
912,459,en,warning
913,459,en,anticipated
914,460,en,assess_and_plan
915,460,en,mitigate_risks
916,460,en,prepare_to_respond
917,460,en,recover
918,460,en,immediate
919,460,en,warning
926,462,en,warning
927,462,en,anticipated
928,462,en,assess_and_plan
929,462,en,mitigate_risks
930,462,en,prepare_to_respond
931,462,en,recover
938,465,en,recover
939,465,en,immediate
940,465,en,warning
941,465,en,anticipated
942,465,en,assess_and_plan
943,465,en,mitigate_risks
932,466,en,immediate
933,466,en,warning
934,466,en,anticipated
935,466,en,assess_and_plan
936,466,en,mitigate_risks
937,466,en,prepare_to_respond
956,469,en,assess_and_plan
957,469,en,mitigate_risks
958,469,en,prepare_to_respond
959,469,en,recover
960,469,en,immediate
961,469,en,warning
962,470,en,anticipated
963,470,en,assess_and_plan
964,470,en,mitigate_risks
965,470,en,prepare_to_respond
966,470,en,recover
967,470,en,immediate
968,471,en,warning
969,471,en,anticipated
970,471,en,assess_and_plan
971,471,en,mitigate_risks
972,471,en,prepare_to_respond
973,471,en,recover
974,472,en,immediate
975,472,en,warning
976,472,en,anticipated
977,472,en,assess_and_plan
978,472,en,mitigate_risks
979,472,en,prepare_to_respond
986,474,en,prepare_to_respond
987,474,en,recover
988,474,en,immediate
989,474,en,warning
990,474,en,anticipated
1009,478,en,immediate
1010,478,en,warning
1011,478,en,anticipated
1012,478,en,assess_and_plan
1013,478,en,mitigate_risks
1014,478,en,prepare_to_respond
1015,479,en,recover
1016,479,en,immediate
1017,479,en,warning
1018,479,en,anticipated
1019,479,en,assess_and_plan
1020,479,en,mitigate_risks
1027,481,en,mitigate_risks
1028,481,en,prepare_to_respond
1029,481,en,recover
1030,481,en,immediate
1031,481,en,warning
1032,481,en,anticipated
1039,483,en,anticipated
1040,483,en,assess_and_plan
1041,483,en,mitigate_risks
1042,483,en,prepare_to_respond
1043,483,en,recover
1044,483,en,immediate
1051,485,en,immediate
1052,485,en,warning
1053,485,en,anticipated
1054,485,en,assess_and_plan
1055,485,en,mitigate_risks
1056,485,en,prepare_to_respond
1075,489,en,assess_and_plan
1076,489,en,mitigate_risks
1077,489,en,prepare_to_respond
1078,489,en,recover
1079,489,en,immediate
1080,489,en,warning
1081,490,en,anticipated
1082,490,en,assess_and_plan
1083,490,en,mitigate_risks
1084,490,en,prepare_to_respond
1085,490,en,recover
1086,490,en,immediate
1087,491,en,warning
1088,491,en,anticipated
1089,491,en,assess_and_plan
1090,491,en,mitigate_risks
1091,491,en,prepare_to_respond
1092,491,en,recover
640,499,en,anticipated
641,499,en,assess_and_plan
642,499,en,mitigate_risks
643,499,en,prepare_to_respond
644,499,en,recover
645,499,en,immediate
646,500,es,warning
647,500,es,anticipated
648,500,es,assess_and_plan
649,500,es,mitigate_risks
650,500,es,prepare_to_respond
651,500,es,recover
604,501,en,warning
605,501,en,anticipated
606,501,en,assess_and_plan
607,501,en,mitigate_risks
608,501,en,prepare_to_respond
609,501,en,recover
610,502,es,immediate
611,502,es,warning
612,502,es,anticipated
613,502,es,assess_and_plan
614,502,es,mitigate_risks
615,502,es,prepare_to_respond
510,503,en,prepare_to_respond
511,503,en,recover
512,503,en,immediate
513,503,en,warning
514,503,en,anticipated
515,504,es,assess_and_plan
516,504,es,mitigate_risks
517,504,es,prepare_to_respond
518,504,es,recover
519,504,es,immediate
520,505,en,warning
521,505,en,anticipated
522,505,en,assess_and_plan
523,505,en,mitigate_risks
524,505,en,prepare_to_respond
525,505,en,recover
526,506,es,immediate
527,506,es,warning
528,506,es,anticipated
529,506,es,assess_and_plan
530,506,es,mitigate_risks
531,506,es,prepare_to_respond
580,507,en,prepare_to_respond
581,507,en,recover
582,507,en,immediate
583,507,en,warning
584,507,en,anticipated
585,507,en,assess_and_plan
586,508,es,mitigate_risks
587,508,es,prepare_to_respond
588,508,es,recover
589,508,es,immediate
590,508,es,warning
591,508,es,anticipated
568,509,en,immediate
569,509,en,warning
570,509,en,anticipated
571,509,en,assess_and_plan
572,509,en,mitigate_risks
573,509,en,prepare_to_respond
574,510,es,recover
575,510,es,immediate
576,510,es,warning
577,510,es,anticipated
578,510,es,assess_and_plan
579,510,es,mitigate_risks
532,511,en,recover
533,511,en,immediate
534,511,en,warning
535,511,en,anticipated
536,511,en,assess_and_plan
537,511,en,mitigate_risks
538,512,es,prepare_to_respond
539,512,es,recover
540,512,es,immediate
541,512,es,warning
542,512,es,anticipated
543,512,es,assess_and_plan
556,513,en,anticipated
557,513,en,assess_and_plan
558,513,en,mitigate_risks
559,513,en,prepare_to_respond
560,513,en,recover
561,513,en,immediate
562,514,es,warning
563,514,es,anticipated
564,514,es,assess_and_plan
565,514,es,mitigate_risks
566,514,es,prepare_to_respond
567,514,es,recover
544,523,en,mitigate_risks
545,523,en,prepare_to_respond
546,523,en,recover
547,523,en,immediate
548,523,en,warning
549,523,en,anticipated
550,524,es,assess_and_plan
551,524,es,mitigate_risks
552,524,es,prepare_to_respond
553,524,es,recover
554,524,es,immediate
555,524,es,warning
592,525,en,assess_and_plan
593,525,en,mitigate_risks
594,525,en,prepare_to_respond
595,525,en,recover
596,525,en,immediate
597,525,en,warning
598,526,es,anticipated
599,526,es,assess_and_plan
600,526,es,mitigate_risks
601,526,es,prepare_to_respond
602,526,es,recover
603,526,es,immediate
616,527,en,recover
617,527,en,immediate
618,527,en,warning
619,527,en,anticipated
620,527,en,assess_and_plan
621,527,en,mitigate_risks
622,528,es,prepare_to_respond
623,528,es,recover
624,528,es,immediate
625,528,es,warning
626,528,es,anticipated
627,528,es,assess_and_plan
652,529,en,immediate
653,529,en,warning
654,529,en,anticipated
655,529,en,assess_and_plan
656,529,en,mitigate_risks
657,529,en,prepare_to_respond
658,530,es,recover
659,530,es,immediate
660,530,es,warning
661,530,es,anticipated
662,530,es,assess_and_plan
663,530,es,mitigate_risks
628,531,en,mitigate_risks
629,531,en,prepare_to_respond
630,531,en,recover
631,531,en,immediate
632,531,en,warning
633,531,en,anticipated
634,532,es,assess_and_plan
635,532,es,mitigate_risks
636,532,es,prepare_to_respond
637,532,es,recover
638,532,es,immediate
639,532,es,warning
1109,533,en,anticipated
1110,533,en,assess_and_plan
1111,533,en,mitigate_risks
1112,533,en,prepare_to_respond
1113,533,en,recover
1114,534,en,immediate
1115,534,en,warning
1116,534,en,anticipated
1117,534,en,assess_and_plan
1118,534,en,mitigate_risks
1119,534,en,prepare_to_respond
1120,535,en,recover
1121,535,en,immediate
1122,535,en,warning
1123,535,en,anticipated
1124,535,en,assess_and_plan
1125,535,en,mitigate_risks
1126,536,en,prepare_to_respond
1127,536,en,recover
1128,536,en,immediate
1129,536,en,warning
1130,536,en,anticipated
1131,536,en,assess_and_plan
1132,537,en,mitigate_risks
1133,537,en,prepare_to_respond
1134,537,en,recover
1135,537,en,immediate
1136,537,en,warning
1137,537,en,anticipated
1138,538,en,assess_and_plan
1139,538,en,mitigate_risks
1140,538,en,prepare_to_respond
1141,538,en,recover
1142,538,en,immediate
1143,538,en,warning
1144,539,en,anticipated
1145,539,en,assess_and_plan
1146,539,en,mitigate_risks
1147,539,en,prepare_to_respond
1148,539,en,recover
1149,539,en,immediate
1150,540,en,warning
1151,540,en,anticipated
1152,540,en,assess_and_plan
1153,540,en,mitigate_risks
1154,540,en,prepare_to_respond
1155,540,en,recover
1162,542,en,recover
1163,542,en,immediate
1164,542,en,warning
1165,542,en,anticipated
1166,542,en,assess_and_plan
1167,542,en,mitigate_risks
1168,543,en,prepare_to_respond
1169,543,en,recover
1170,543,en,immediate
1171,543,en,warning
1172,543,en,anticipated
1173,543,en,assess_and_plan
1174,544,en,mitigate_risks
1175,544,en,prepare_to_respond
1176,544,en,recover
1177,544,en,immediate
1178,544,en,warning
1179,544,en,anticipated
1186,546,en,anticipated
1187,546,en,assess_and_plan
1188,546,en,mitigate_risks
1189,546,en,prepare_to_respond
1190,546,en,recover
1191,546,en,immediate
1198,548,en,immediate
1199,548,en,warning
1200,548,en,anticipated
1201,548,en,assess_and_plan
1202,548,en,mitigate_risks
1203,548,en,prepare_to_respond
1192,549,en,warning
1193,549,en,anticipated
1194,549,en,assess_and_plan
1195,549,en,mitigate_risks
1196,549,en,prepare_to_respond
1197,549,en,recover
1204,550,en,recover
1205,550,en,immediate
1206,550,en,warning
1207,550,en,anticipated
1208,550,en,assess_and_plan
1209,550,en,mitigate_risks
1227,553,en,warning
1228,553,en,anticipated
1229,553,en,assess_and_plan
1230,553,en,mitigate_risks
1231,553,en,prepare_to_respond
1222,554,de,assess_and_plan
1223,554,de,mitigate_risks
1224,554,de,prepare_to_respond
1225,554,de,recover
1226,554,de,immediate
1238,555,en,prepare_to_respond
1239,555,en,recover
1240,555,en,immediate
1241,555,en,warning
1242,555,en,anticipated
1243,555,en,assess_and_plan
1232,556,de,recover
1233,556,de,immediate
1234,556,de,warning
1235,556,de,anticipated
1236,556,de,assess_and_plan
1237,556,de,mitigate_risks
1250,557,en,assess_and_plan
1251,557,en,mitigate_risks
1252,557,en,prepare_to_respond
1253,557,en,recover
1254,557,en,immediate
1255,557,en,warning
1244,558,de,mitigate_risks
1245,558,de,prepare_to_respond
1246,558,de,recover
1247,558,de,immediate
1248,558,de,warning
1249,558,de,anticipated
1262,559,en,warning
1263,559,en,anticipated
1264,559,en,assess_and_plan
1265,559,en,mitigate_risks
1266,559,en,prepare_to_respond
1267,559,en,recover
1256,560,de,anticipated
1257,560,de,assess_and_plan
1258,560,de,mitigate_risks
1259,560,de,prepare_to_respond
1260,560,de,recover
1261,560,de,immediate
1274,561,en,recover
1275,561,en,immediate
1276,561,en,warning
1277,561,en,anticipated
1278,561,en,assess_and_plan
1279,561,en,mitigate_risks
1268,562,de,immediate
1269,562,de,warning
1270,562,de,anticipated
1271,562,de,assess_and_plan
1272,562,de,mitigate_risks
1273,562,de,prepare_to_respond
1286,563,en,mitigate_risks
1287,563,en,prepare_to_respond
1288,563,en,recover
1289,563,en,immediate
1290,563,en,warning
1291,563,en,anticipated
1280,564,de,prepare_to_respond
1281,564,de,recover
1282,564,de,immediate
1283,564,de,warning
1284,564,de,anticipated
1285,564,de,assess_and_plan
1298,565,en,anticipated
1299,565,en,assess_and_plan
1300,565,en,mitigate_risks
1301,565,en,prepare_to_respond
1302,565,en,recover
1303,565,en,immediate
1292,566,de,assess_and_plan
1293,566,de,mitigate_risks
1294,566,de,prepare_to_respond
1295,566,de,recover
1296,566,de,immediate
1297,566,de,warning
1310,567,en,immediate
1311,567,en,warning
1312,567,en,anticipated
1313,567,en,assess_and_plan
1314,567,en,mitigate_risks
1315,567,en,prepare_to_respond
1304,568,de,warning
1305,568,de,anticipated
1306,568,de,assess_and_plan
1307,568,de,mitigate_risks
1308,568,de,prepare_to_respond
1309,568,de,recover
1334,571,en,assess_and_plan
1335,571,en,mitigate_risks
1336,571,en,prepare_to_respond
1337,571,en,recover
1338,571,en,immediate
1339,571,en,warning
1328,572,de,mitigate_risks
1329,572,de,prepare_to_respond
1330,572,de,recover
1331,572,de,immediate
1332,572,de,warning
1333,572,de,anticipated
1346,573,en,warning
1347,573,en,anticipated
1348,573,en,assess_and_plan
1349,573,en,mitigate_risks
1350,573,en,prepare_to_respond
1351,573,en,recover
1340,574,de,anticipated
1341,574,de,assess_and_plan
1342,574,de,mitigate_risks
1343,574,de,prepare_to_respond
1344,574,de,recover
1345,574,de,immediate
1358,575,en,recover
1359,575,en,immediate
1360,575,en,warning
1361,575,en,anticipated
1362,575,en,assess_and_plan
1363,575,en,mitigate_risks
1352,576,de,immediate
1353,576,de,warning
1354,576,de,anticipated
1355,576,de,assess_and_plan
1356,576,de,mitigate_risks
1357,576,de,prepare_to_respond
1382,579,en,anticipated
1383,579,en,assess_and_plan
1384,579,en,mitigate_risks
1385,579,en,prepare_to_respond
1386,579,en,recover
1387,579,en,immediate
1376,580,de,assess_and_plan
1377,580,de,mitigate_risks
1378,580,de,prepare_to_respond
1379,580,de,recover
1380,580,de,immediate
1381,580,de,warning
1394,581,en,immediate
1395,581,en,warning
1396,581,en,anticipated
1397,581,en,assess_and_plan
1398,581,en,mitigate_risks
1399,581,en,prepare_to_respond
1388,582,de,warning
1389,582,de,anticipated
1390,582,de,assess_and_plan
1391,582,de,mitigate_risks
1392,582,de,prepare_to_respond
1393,582,de,recover
1406,583,en,prepare_to_respond
1407,583,en,recover
1408,583,en,immediate
1409,583,en,warning
1410,583,en,anticipated
1411,583,en,assess_and_plan
1400,584,de,recover
1401,584,de,immediate
1402,584,de,warning
1403,584,de,anticipated
1404,584,de,assess_and_plan
1405,584,de,mitigate_risks
1417,585,en,anticipated
1418,585,en,assess_and_plan
1419,585,en,mitigate_risks
1420,585,en,prepare_to_respond
1421,585,en,recover
1412,586,de,mitigate_risks
1413,586,de,prepare_to_respond
1414,586,de,recover
1415,586,de,immediate
1416,586,de,warning
1428,587,en,recover
1429,587,en,immediate
1430,587,en,warning
1431,587,en,anticipated
1432,587,en,assess_and_plan
1433,587,en,mitigate_risks
1422,588,de,immediate
1423,588,de,warning
1424,588,de,anticipated
1425,588,de,assess_and_plan
1426,588,de,mitigate_risks
1427,588,de,prepare_to_respond
1451,591,en,warning
1452,591,en,anticipated
1453,591,en,assess_and_plan
1454,591,en,mitigate_risks
1455,591,en,prepare_to_respond
1446,592,de,assess_and_plan
1447,592,de,mitigate_risks
1448,592,de,prepare_to_respond
1449,592,de,recover
1450,592,de,immediate
1462,593,en,prepare_to_respond
1463,593,en,recover
1464,593,en,immediate
1465,593,en,warning
1466,593,en,anticipated
1467,593,en,assess_and_plan
1456,594,de,recover
1457,594,de,immediate
1458,594,de,warning
1459,594,de,anticipated
1460,594,de,assess_and_plan
1461,594,de,mitigate_risks
1474,595,en,assess_and_plan
1475,595,en,mitigate_risks
1476,595,en,prepare_to_respond
1477,595,en,recover
1478,595,en,immediate
1479,595,en,warning
1468,596,de,mitigate_risks
1469,596,de,prepare_to_respond
1470,596,de,recover
1471,596,de,immediate
1472,596,de,warning
1473,596,de,anticipated
1486,597,en,warning
1487,597,en,anticipated
1488,597,en,assess_and_plan
1489,597,en,mitigate_risks
1490,597,en,prepare_to_respond
1491,597,en,recover
1480,598,de,anticipated
1481,598,de,assess_and_plan
1482,598,de,mitigate_risks
1483,598,de,prepare_to_respond
1484,598,de,recover
1485,598,de,immediate
1498,599,en,recover
1499,599,en,immediate
1500,599,en,warning
1501,599,en,anticipated
1502,599,en,assess_and_plan
1503,599,en,mitigate_risks
1492,600,de,immediate
1493,600,de,warning
1494,600,de,anticipated
1495,600,de,assess_and_plan
1496,600,de,mitigate_risks
1497,600,de,prepare_to_respond
1510,601,en,mitigate_risks
1511,601,en,prepare_to_respond
1512,601,en,recover
1513,601,en,immediate
1514,601,en,warning
1515,601,en,anticipated
1504,602,de,prepare_to_respond
1505,602,de,recover
1506,602,de,immediate
1507,602,de,warning
1508,602,de,anticipated
1509,602,de,assess_and_plan
1522,603,en,anticipated
1523,603,en,assess_and_plan
1524,603,en,mitigate_risks
1525,603,en,prepare_to_respond
1526,603,en,recover
1527,603,en,immediate
1516,604,de,assess_and_plan
1517,604,de,mitigate_risks
1518,604,de,prepare_to_respond
1519,604,de,recover
1520,604,de,immediate
1521,604,de,warning
1534,605,en,immediate
1535,605,en,warning
1536,605,en,anticipated
1537,605,en,assess_and_plan
1538,605,en,mitigate_risks
1539,605,en,prepare_to_respond
1528,606,de,warning
1529,606,de,anticipated
1530,606,de,assess_and_plan
1531,606,de,mitigate_risks
1532,606,de,prepare_to_respond
1533,606,de,recover
1558,609,en,assess_and_plan
1559,609,en,mitigate_risks
1560,609,en,prepare_to_respond
1561,609,en,recover
1562,609,en,immediate
1563,609,en,warning
1552,610,de,mitigate_risks
1553,610,de,prepare_to_respond
1554,610,de,recover
1555,610,de,immediate
1556,610,de,warning
1557,610,de,anticipated
1570,611,en,warning
1571,611,en,anticipated
1572,611,en,assess_and_plan
1573,611,en,mitigate_risks
1574,611,en,prepare_to_respond
1575,611,en,recover
1564,612,de,anticipated
1565,612,de,assess_and_plan
1566,612,de,mitigate_risks
1567,612,de,prepare_to_respond
1568,612,de,recover
1569,612,de,immediate
1582,613,en,recover
1583,613,en,immediate
1584,613,en,warning
1585,613,en,anticipated
1586,613,en,assess_and_plan
1587,613,en,mitigate_risks
1576,614,de,immediate
1577,614,de,warning
1578,614,de,anticipated
1579,614,de,assess_and_plan
1580,614,de,mitigate_risks
1581,614,de,prepare_to_respond
1606,617,en,anticipated
1607,617,en,assess_and_plan
1608,617,en,mitigate_risks
1609,617,en,prepare_to_respond
1610,617,en,recover
1611,617,en,immediate
1600,618,de,assess_and_plan
1601,618,de,mitigate_risks
1602,618,de,prepare_to_respond
1603,618,de,recover
1604,618,de,immediate
1605,618,de,warning
1618,619,en,immediate
1619,619,en,warning
1620,619,en,anticipated
1621,619,en,assess_and_plan
1622,619,en,mitigate_risks
1623,619,en,prepare_to_respond
1612,620,de,warning
1613,620,de,anticipated
1614,620,de,assess_and_plan
1615,620,de,mitigate_risks
1616,620,de,prepare_to_respond
1617,620,de,recover
1630,621,en,prepare_to_respond
1631,621,en,recover
1632,621,en,immediate
1633,621,en,warning
1634,621,en,anticipated
1635,621,en,assess_and_plan
1624,622,de,recover
1625,622,de,immediate
1626,622,de,warning
1627,622,de,anticipated
1628,622,de,assess_and_plan
1629,622,de,mitigate_risks
1642,623,en,assess_and_plan
1643,623,en,mitigate_risks
1644,623,en,prepare_to_respond
1645,623,en,recover
1646,623,en,immediate
1647,623,en,warning
1636,624,de,mitigate_risks
1637,624,de,prepare_to_respond
1638,624,de,recover
1639,624,de,immediate
1640,624,de,warning
1641,624,de,anticipated
1654,625,en,warning
1655,625,en,anticipated
1656,625,en,assess_and_plan
1657,625,en,mitigate_risks
1658,625,en,prepare_to_respond
1659,625,en,recover
1648,626,de,anticipated
1649,626,de,assess_and_plan
1650,626,de,mitigate_risks
1651,626,de,prepare_to_respond
1652,626,de,recover
1653,626,de,immediate
1677,629,en,assess_and_plan
1678,629,en,mitigate_risks
1679,629,en,prepare_to_respond
1680,629,en,recover
1681,629,en,immediate
1672,630,el,prepare_to_respond
1673,630,el,recover
1674,630,el,immediate
1675,630,el,warning
1676,630,el,anticipated
1688,631,en,immediate
1689,631,en,warning
1690,631,en,anticipated
1691,631,en,assess_and_plan
1692,631,en,mitigate_risks
1693,631,en,prepare_to_respond
1682,632,el,warning
1683,632,el,anticipated
1684,632,el,assess_and_plan
1685,632,el,mitigate_risks
1686,632,el,prepare_to_respond
1687,632,el,recover
1700,633,en,prepare_to_respond
1701,633,en,recover
1702,633,en,immediate
1703,633,en,warning
1704,633,en,anticipated
1705,633,en,assess_and_plan
1694,634,el,recover
1695,634,el,immediate
1696,634,el,warning
1697,634,el,anticipated
1698,634,el,assess_and_plan
1699,634,el,mitigate_risks
1712,635,en,assess_and_plan
1713,635,en,mitigate_risks
1714,635,en,prepare_to_respond
1715,635,en,recover
1716,635,en,immediate
1717,635,en,warning
1706,636,el,mitigate_risks
1707,636,el,prepare_to_respond
1708,636,el,recover
1709,636,el,immediate
1710,636,el,warning
1711,636,el,anticipated
1724,637,en,warning
1725,637,en,anticipated
1726,637,en,assess_and_plan
1727,637,en,mitigate_risks
1728,637,en,prepare_to_respond
1729,637,en,recover
1718,638,el,anticipated
1719,638,el,assess_and_plan
1720,638,el,mitigate_risks
1721,638,el,prepare_to_respond
1722,638,el,recover
1723,638,el,immediate
1736,639,en,recover
1737,639,en,immediate
1738,639,en,warning
1739,639,en,anticipated
1740,639,en,assess_and_plan
1741,639,en,mitigate_risks
1730,640,el,immediate
1731,640,el,warning
1732,640,el,anticipated
1733,640,el,assess_and_plan
1734,640,el,mitigate_risks
1735,640,el,prepare_to_respond
1748,641,en,mitigate_risks
1749,641,en,prepare_to_respond
1750,641,en,recover
1751,641,en,immediate
1752,641,en,warning
1753,641,en,anticipated
1742,642,el,prepare_to_respond
1743,642,el,recover
1744,642,el,immediate
1745,642,el,warning
1746,642,el,anticipated
1747,642,el,assess_and_plan
1760,643,en,anticipated
1761,643,en,assess_and_plan
1762,643,en,mitigate_risks
1763,643,en,prepare_to_respond
1764,643,en,recover
1765,643,en,immediate
1754,644,el,assess_and_plan
1755,644,el,mitigate_risks
1756,644,el,prepare_to_respond
1757,644,el,recover
1758,644,el,immediate
1759,644,el,warning
1784,647,en,prepare_to_respond
1785,647,en,recover
1786,647,en,immediate
1787,647,en,warning
1788,647,en,anticipated
1789,647,en,assess_and_plan
1778,648,el,recover
1779,648,el,immediate
1780,648,el,warning
1781,648,el,anticipated
1782,648,el,assess_and_plan
1783,648,el,mitigate_risks
1796,649,en,assess_and_plan
1797,649,en,mitigate_risks
1798,649,en,prepare_to_respond
1799,649,en,recover
1800,649,en,immediate
1801,649,en,warning
